schema	state_id	game	source_trace_artifact	source_trace_sha256	review_step_index	global_step_before	global_step_after	round_index	round_step_index	action_value	action_name	x_before	y_before	z_before	x_after	y_after	z_after	shape_before	color_before	rotation_before	shape_after	color_after	rotation_after	goals_completed_after	goal_count	steps_remaining_after	lives_after	transition_reason	round_completed_after_step	win_after_step	state_after_sha256
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	196	196	197	5	12	4	ACTION4	29	25	0	34	25	0	0	3	2	0	3	2	0	2	29	3	ok	false	false	47e24962fa090693836be696fc06f50d471076f8feb6e6020b9e0619b6c5156a
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	197	197	198	5	13	4	ACTION4	34	25	0	39	25	0	0	3	2	0	3	2	0	2	28	3	ok	false	false	7af0ea88fd723b6523e095efdd37b8c284a4f22bdb43f341c66eb7cbd71611e1
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	198	198	199	5	14	1	ACTION1	39	25	0	39	20	0	0	3	2	0	3	2	0	2	27	3	ok	false	false	7e80446b367eb375b221d2f087eda788408d849cd06bff2268c19fbe1bf3c1a0
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	199	199	200	5	15	4	ACTION4	39	20	0	44	20	0	0	3	2	0	3	2	0	2	26	3	ok	false	false	36ad39dfcc2f118de2a0183742fb992511cd2129c11a341af64ceaf6b369d1ab
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	200	200	201	5	16	1	ACTION1	44	20	0	44	15	0	0	3	2	0	3	2	0	2	25	3	ok	false	false	b4fe28b6b8f45d9110063f24deffd0c0499ae5ccef5131d5a4d5f29c7ce71255
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	201	201	202	5	17	4	ACTION4	44	15	0	49	15	0	0	3	2	0	3	2	0	2	24	3	ok	false	false	c56ae52b4e7a8425a0a9fb4c1d73f8e46ac725b931a6380fa5d9d4934d069e67
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	202	202	203	5	18	1	ACTION1	49	15	0	49	10	0	0	3	2	0	3	2	0	2	23	3	ok	false	false	0f4e84fe20537ab7c4b3f2bf3f2ebeb4c8a416a25c222c897e5197a92939016d
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	203	203	204	5	19	1	ACTION1	49	10	0	49	25	0	0	3	2	0	3	2	0	2	22	3	ok	false	false	6154aef72d39760d1fe2a1ef07ca1f86527825ab6ea72a397dddd708010b2a0a
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	204	204	205	5	20	4	ACTION4	49	25	0	54	25	0	0	3	2	0	3	2	0	2	21	3	ok	false	false	3c7da2be3b27292c264d8808fdbbc4d1012c74f050c014c5d8a58de0be56d0de
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	205	205	206	5	21	2	ACTION2	54	25	0	54	30	0	0	3	2	0	3	2	0	2	20	3	ok	false	false	5e811701585ea71f8124485aeb2f4752cd885ab592e46ed290204021ffa99e12
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	206	206	207	5	22	2	ACTION2	54	30	0	54	35	0	0	3	2	0	3	2	1	2	19	3	ok	false	false	b6b0a95470d13cdbefeb212272e5e6d2651ebfbcbd1c863856d4981eccf69293
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	207	207	208	5	23	1	ACTION1	54	35	0	54	30	0	0	3	2	0	3	2	1	2	18	3	ok	false	false	0cc75b5dddb9601db8b8a416d533d63a95d9af29a27f00fde66b7cdf4f9515cc
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	208	208	209	5	24	1	ACTION1	54	30	0	54	25	0	0	3	2	0	3	2	1	2	17	3	ok	false	false	a3b110e022b1828730326220d0c2710fe652607711fdcc035f067a83c42ac255
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	209	209	210	5	25	3	ACTION3	54	25	0	49	25	0	0	3	2	0	3	2	1	2	16	3	ok	false	false	c0c3e88bc60335e0b044af9c71f78af7eea187b8125db04af844828b468218c9
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	210	210	211	5	26	1	ACTION1	49	25	0	39	20	0	0	3	2	0	3	2	1	2	15	3	ok	false	false	2f1b9a44f3304204d8790dcebebccf0fcb0a686ad622cb797c057298db59c474
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	211	211	212	5	27	1	ACTION1	39	20	0	39	15	0	0	3	2	0	3	2	1	2	14	3	ok	false	false	0e8441ecff7314ec3470ff083f8a2f23c4d508af84d4236cca2b2828a85bdb86
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	212	212	213	5	28	1	ACTION1	39	15	0	39	10	0	0	3	2	0	3	2	1	2	13	3	ok	false	false	f92f54b707162fd9bd524040732a99a88ac1933681ad4cdc5723366811b6d0c1
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	213	213	214	5	29	3	ACTION3	39	10	0	34	10	0	0	3	2	0	3	2	1	2	12	3	ok	false	false	d9af443edd6765353ed549827e8cd99550db80361fc0dbba4a5851a4f7d03aa8
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	214	214	215	5	30	3	ACTION3	34	10	0	29	10	0	0	3	2	0	3	2	1	2	11	3	ok	false	false	89366fa422880bfcdfd50be9493c2b610d4051be097d67639c8e80ed36a0fe9c
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	215	215	216	5	31	3	ACTION3	29	10	0	24	10	0	0	3	2	0	3	2	1	2	10	3	ok	false	false	52125dea93b7db4ba910148b1dcac8fb7c6a3aa525ff1609a798821001f39142
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	216	216	217	5	32	3	ACTION3	24	10	0	19	10	0	0	3	2	1	3	2	1	2	9	3	ok	false	false	81106d06f084e4749ae562bf2e16983ec8ec46235f5d04c42a12d24bf9cdee79
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	217	217	218	5	33	4	ACTION4	19	10	0	24	10	0	1	3	2	2	3	2	1	2	8	3	ok	false	false	5876bb2fc20a4541df6fc4ccfd85babb82c7254d81f29dd9250709ddfd231a6d
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	218	218	219	5	34	4	ACTION4	24	10	0	29	10	0	2	3	2	3	3	2	1	2	7	3	ok	false	false	ef8a1a1e936383fcfcdda0ee1cb07181e63705791f6449fba47db8c93cee17c8
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	219	219	220	5	35	4	ACTION4	29	10	0	34	10	0	3	3	2	4	3	2	1	2	6	3	ok	false	false	d454689c01f80c27da5529082d86b69cc0ac89e3f9876a2e5273e94a6e979837
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	220	220	221	5	36	3	ACTION3	34	10	0	29	10	0	4	3	2	5	3	2	1	2	5	3	ok	false	false	18e4a1c394c8851eafa1c7f6986fd6fc021e0b59b8582003b2cf98586c39f903
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	221	221	222	5	37	1	ACTION1	29	10	0	29	5	0	5	3	2	5	3	2	1	2	4	3	ok	false	false	fe1e102c434af74fe11141e1bd24dbb15784abb752221719c48a2b0d7cd059af
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	222	222	223	5	38	4	ACTION4	29	5	0	34	5	0	5	3	2	5	3	2	1	2	3	3	ok	false	false	f0239d10593063fee38f08ac69ff3391a01e4b8dd9c1315afbb4b0d14136a7e0
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	223	223	224	5	39	4	ACTION4	34	5	0	39	5	0	5	3	2	5	3	2	1	2	42	3	ok	false	false	c0fdb0f7c89875bf27c4438622e94d2623db9cf2fa04045316118261dde0ee87
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	224	224	225	5	40	2	ACTION2	39	5	0	39	10	0	5	3	2	5	3	2	1	2	41	3	ok	false	false	b26bb3ede5c42cd86b3e59c502a01c0d995efb8bf2a40df03bd8a22ae11f3be7
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	225	225	226	5	41	2	ACTION2	39	10	0	39	15	0	5	3	2	5	3	2	1	2	40	3	ok	false	false	1a6047d18f93c05f8628644862cebbe58d7b754494855a2367dedd7fb61627ba
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	226	226	227	5	42	2	ACTION2	39	15	0	39	20	0	5	3	2	5	3	2	1	2	39	3	ok	false	false	33845921476f7b29856a9ea2dc4f55d030d56983f85abfbed48e696bb71c496d
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	227	227	228	5	43	2	ACTION2	39	20	0	39	25	0	5	3	2	5	3	2	1	2	38	3	ok	false	false	9e4ac9a44b13e0fc0dad60bc99d1f205d21ada1f9665e9f9c195e5721694e233
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	228	228	229	5	44	3	ACTION3	39	25	0	34	25	0	5	3	2	5	3	2	1	2	37	3	ok	false	false	9af381381616171ff11536c2a3aa086e9742906343d392dc673bf10817c7a430
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	229	229	230	5	45	3	ACTION3	34	25	0	29	25	0	5	3	2	5	0	2	1	2	36	3	ok	false	false	334dcbeda5fce61fb6b8077cd0c87cc8d28b4fd2165d6d712c31ccc13366ae71
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	230	230	231	5	46	2	ACTION2	29	25	0	29	30	0	5	0	2	5	1	2	1	2	35	3	ok	false	false	29ecd521879d8cc4772f84a01d899d59ba332ddc3d58a1b4dfd4a050246acfa1
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	231	231	232	5	47	1	ACTION1	29	30	0	29	25	0	5	1	2	5	1	2	1	2	34	3	ok	false	false	2f5c7910fc445cb7553dec51358d1cb16ef931e4c384861bd9c75b8b570fb14f
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	232	232	233	5	48	4	ACTION4	29	25	0	34	25	0	5	1	2	5	1	2	1	2	33	3	ok	false	false	0e9119eff07cf55b7f25d982645ffa1958a0ae53aba2114d44531c4ef733b2f7
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	233	233	234	5	49	4	ACTION4	34	25	0	39	25	0	5	1	2	5	1	2	1	2	32	3	ok	false	false	ccaebf1f360413cb0aacf47720ece6a788e85fce2a7dc9af121776ecf38b3616
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	234	234	235	5	50	2	ACTION2	39	25	0	39	30	0	5	1	2	5	1	2	1	2	31	3	ok	false	false	6915ac69899b5fb10106573eff7a99ef15b77e1b3373ece4968fb6c553fd018a
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	235	235	236	5	51	2	ACTION2	39	30	0	39	35	0	5	1	2	5	1	2	1	2	30	3	ok	false	false	c3f0f548fca662654355c704cd30adb1da5dc3805629690d1235fc45ffa2c99a
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	236	236	237	5	52	2	ACTION2	39	35	0	39	40	0	5	1	2	5	1	2	1	2	29	3	ok	false	false	fe132c04a0dea4651eb9d9e327b6c204f138238a011d97587a82348d2f92eda0
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	237	237	238	5	53	3	ACTION3	39	40	0	34	40	0	5	1	2	5	1	2	1	2	28	3	ok	false	false	e24ed92623ff3bd0c3ba1dd8e103bb3e8ac6a1c0ca8fc4d7b2bee19a905ac8e5
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	238	238	239	5	54	3	ACTION3	34	40	0	29	40	0	5	1	2	5	1	3	1	2	27	3	ok	false	false	a0ef59b7acc4b5953200bd025bfb63b1f08aa04c82249632d510644c8482b7a2
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	239	239	240	5	55	4	ACTION4	29	40	0	34	40	0	5	1	3	5	1	0	1	2	26	3	ok	false	false	6089192491733ed165d1e5cf37a9548ca18ae8ad2401fd80e05e0342ce275099
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	240	240	241	5	56	3	ACTION3	34	40	0	29	40	0	5	1	0	5	1	1	1	2	25	3	ok	false	false	d78c915e1c4f384e587440c590446944fba1c387f24b2123e6b679889747e4da
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	241	241	242	5	57	4	ACTION4	29	40	0	34	40	0	5	1	1	5	1	1	1	2	24	3	ok	false	false	663407e8cfb12ee0621de27f10e166367e6620b0504b76912fcfe30738863e6a
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	242	242	243	5	58	4	ACTION4	34	40	0	39	40	0	5	1	1	5	1	1	1	2	23	3	ok	false	false	7353341e6f5e54f6113955c5f08cef34c3c6e22fa994630f80e1ba746d1382ef
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	243	243	244	5	59	1	ACTION1	39	40	0	39	35	0	5	1	1	5	1	1	1	2	22	3	ok	false	false	df7551a84e574acde36d90e19c295b33ab59b4d7841669db67a95560b226c0a2
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	244	244	245	5	60	1	ACTION1	39	35	0	39	30	0	5	1	1	5	1	1	1	2	21	3	ok	false	false	bc76e4a6860bc0878f71d3a72f01c1e5219c348cbf33fa01d35c52fa2314eb93
